# disturbd_yacht_scale_308.csv
8.00000000000001e-02,8.57142857142843e-02,1.00000000000001e-01,-7.08661417322832e-02,-3.29670329670332e-02,7.69230769230769e-02,3.76000000000000e+00
8.00000000000001e-02,-1.55431223447522e-15,1.00000000000001e-01,1.00000000000000e+00,-9.34065934065935e-01,5.38461538461538e-01,1.30800000000000e+01
8.00000000000001e-02,1.00000000000000e+00,-1.00000000000000e+00,1.18110236220473e-01,-1.00000000000000e+00,-1.00000000000000e+00,4.00000000000000e-02
8.00000000000001e-02,1.00000000000000e+00,9.00000000000000e-01,7.08661417322836e-02,7.14285714285714e-01,-1.00000000000000e+00,1.00000000000000e-02
1.20000000000000e-01,-5.42857142857142e-01,1.00000000000001e-01,3.93700787401576e-02,-2.52747252747253e-01,-7.69230769230769e-02,2.49000000000000e+00
4.00000000000000e-02,8.57142857142843e-02,-1.00000000000000e+00,-8.66141732283465e-01,-7.69230769230772e-02,2.30769230769231e-01,4.62000000000000e+00
-1.00000000000000e+00,-1.00000000000000e+00,1.00000000000001e-01,-2.59842519685039e-01,-7.69230769230772e-02,2.30769230769231e-01,5.07000000000000e+00
8.00000000000001e-02,-1.55431223447522e-15,1.00000000000001e-01,1.00000000000000e+00,-9.34065934065935e-01,-3.84615384615385e-01,1.31000000000000e+00
1.20000000000000e-01,-5.42857142857142e-01,1.00000000000001e-01,3.93700787401576e-02,-2.52747252747253e-01,-5.38461538461538e-01,8.60000000000000e-01
8.00000000000001e-02,1.14285714285713e-01,1.00000000000001e-01,-8.18897637795276e-01,1.00000000000000e+00,-3.84615384615385e-01,1.06000000000000e+00
-1.00000000000000e+00,1.00000000000000e+00,1.00000000000001e-01,1.25984251968504e-01,-7.69230769230772e-02,6.92307692307692e-01,2.04100000000000e+01
8.00000000000001e-02,-1.00000000000000e+00,-1.00000000000000e+00,-1.00000000000000e+00,-7.69230769230772e-02,3.84615384615384e-01,7.19000000000000e+00
8.00000000000001e-02,1.14285714285713e-01,1.00000000000001e-01,-8.18897637795276e-01,1.00000000000000e+00,-7.69230769230769e-02,2.33000000000000e+00
8.00000000000001e-02,1.14285714285713e-01,1.00000000000001e-01,-8.18897637795276e-01,1.00000000000000e+00,1.00000000000000e+00,5.18000000000000e+01
8.00000000000001e-02,1.14285714285713e-01,1.00000000000001e-01,-8.18897637795276e-01,1.00000000000000e+00,5.38461538461538e-01,1.19900000000000e+01
4.00000000000000e-02,8.57142857142843e-02,-1.00000000000000e+00,-8.66141732283465e-01,-7.69230769230772e-02,5.38461538461538e-01,1.15600000000000e+01
1.00000000000000e+00,-1.55431223447522e-15,9.00000000000000e-01,-1.10236220472441e-01,7.14285714285714e-01,-1.00000000000000e+00,8.00000000000000e-02
1.00000000000000e+00,-1.55431223447522e-15,9.00000000000000e-01,-1.10236220472441e-01,7.14285714285714e-01,-3.84615384615385e-01,1.28000000000000e+00
8.00000000000001e-02,1.00000000000000e+00,9.00000000000000e-01,7.08661417322836e-02,7.14285714285714e-01,8.46153846153846e-01,3.17700000000000e+01
8.00000000000001e-02,-8.57142857142843e-02,1.00000000000000e+00,6.85039370078740e-01,-3.29670329670332e-02,-5.38461538461538e-01,1.07000000000000e+00
8.00000000000001e-02,1.14285714285713e-01,1.00000000000001e-01,-8.18897637795276e-01,1.00000000000000e+00,8.46153846153846e-01,3.50100000000000e+01
8.00000000000001e-02,-2.85714285714302e-02,9.00000000000000e-01,-1.02362204724409e-01,7.58241758241758e-01,7.69230769230769e-02,3.99000000000000e+00
8.00000000000001e-02,-1.00000000000000e+00,5.00000000000000e-02,-3.14960629921260e-01,-5.49450549450547e-02,-1.00000000000000e+00,1.00000000000000e-01
8.00000000000001e-02,-8.57142857142843e-02,1.00000000000000e+00,6.85039370078740e-01,-3.29670329670332e-02,8.46153846153846e-01,3.23400000000000e+01
1.00000000000000e+00,-1.55431223447522e-15,7.49999999999995e-02,-7.08661417322832e-02,-7.69230769230772e-02,-7.69230769230769e-02,2.88000000000000e+00
-1.00000000000000e+00,-1.55431223447522e-15,9.00000000000000e-01,-1.10236220472441e-01,7.14285714285714e-01,-6.92307692307692e-01,4.50000000000000e-01
-1.00000000000000e+00,1.00000000000000e+00,1.00000000000001e-01,1.25984251968504e-01,-7.69230769230772e-02,-3.84615384615385e-01,1.13000000000000e+00
8.00000000000001e-02,-8.57142857142843e-02,1.00000000000000e+00,6.85039370078740e-01,-3.29670329670332e-02,3.84615384615384e-01,8.28000000000000e+00
-1.00000000000000e+00,-1.00000000000000e+00,1.00000000000001e-01,-2.59842519685039e-01,-7.69230769230772e-02,-2.30769230769231e-01,1.85000000000000e+00
8.00000000000001e-02,8.57142857142843e-02,1.00000000000001e-01,-7.08661417322832e-02,-3.29670329670332e-02,-5.38461538461538e-01,7.80000000000000e-01
8.00000000000001e-02,8.57142857142843e-02,1.00000000000001e-01,-7.08661417322832e-02,-3.29670329670332e-02,6.92307692307692e-01,2.01100000000000e+01
1.20000000000000e-01,-5.42857142857142e-01,1.00000000000001e-01,3.93700787401576e-02,-2.52747252747253e-01,2.30769230769231e-01,4.83000000000000e+00
4.00000000000000e-02,8.57142857142843e-02,-1.00000000000000e+00,-8.66141732283465e-01,-7.69230769230772e-02,-2.30769230769231e-01,1.67000000000000e+00
4.00000000000000e-02,2.57142857142856e-01,-9.49999999999999e-01,-9.44881889763779e-02,-9.34065934065935e-01,-5.38461538461538e-01,9.30000000000000e-01
8.00000000000001e-02,-2.85714285714302e-02,9.00000000000000e-01,-1.02362204724409e-01,7.58241758241758e-01,6.92307692307692e-01,2.15100000000000e+01
8.00000000000001e-02,-1.00000000000000e+00,-1.00000000000000e+00,-1.00000000000000e+00,-7.69230769230772e-02,-6.92307692307692e-01,3.50000000000000e-01
1.00000000000000e+00,-1.00000000000000e+00,1.00000000000001e-01,-2.59842519685039e-01,-7.69230769230772e-02,3.84615384615384e-01,9.45000000000000e+00
8.00000000000001e-02,-1.00000000000000e+00,9.25000000000002e-01,-3.07086614173228e-01,7.14285714285714e-01,-7.69230769230769e-02,2.17000000000000e+00
-1.00000000000000e+00,1.00000000000000e+00,1.00000000000001e-01,1.25984251968504e-01,-7.69230769230772e-02,-1.00000000000000e+00,6.00000000000000e-02
8.00000000000001e-02,-1.00000000000000e+00,5.00000000000000e-02,-3.14960629921260e-01,-5.49450549450547e-02,-3.84615384615385e-01,1.15000000000000e+00
-1.00000000000000e+00,-1.00000000000000e+00,1.00000000000001e-01,-2.59842519685039e-01,-7.69230769230772e-02,7.69230769230769e-02,3.69000000000000e+00
-1.00000000000000e+00,-1.00000000000000e+00,1.00000000000001e-01,-2.59842519685039e-01,-7.69230769230772e-02,3.84615384615384e-01,7.95000000000000e+00
8.00000000000001e-02,-1.00000000000000e+00,5.00000000000000e-02,-3.14960629921260e-01,-5.49450549450547e-02,6.92307692307692e-01,2.39600000000000e+01
1.00000000000000e+00,-1.00000000000000e+00,1.00000000000001e-01,-2.59842519685039e-01,-7.69230769230772e-02,-6.92307692307692e-01,5.90000000000000e-01
1.00000000000000e+00,-1.55431223447522e-15,9.00000000000000e-01,-1.10236220472441e-01,7.14285714285714e-01,7.69230769230769e-02,3.76000000000000e+00
-1.00000000000000e+00,1.00000000000000e+00,1.00000000000001e-01,1.25984251968504e-01,-7.69230769230772e-02,3.84615384615384e-01,8.62000000000000e+00
8.00000000000001e-02,-1.55431223447522e-15,1.00000000000001e-01,1.00000000000000e+00,-9.34065934065935e-01,-5.38461538461538e-01,8.60000000000000e-01
8.00000000000001e-02,1.00000000000000e+00,9.00000000000000e-01,7.08661417322836e-02,7.14285714285714e-01,6.92307692307692e-01,2.01400000000000e+01
-1.00000000000000e+00,-1.55431223447522e-15,9.00000000000000e-01,-1.10236220472441e-01,7.14285714285714e-01,-3.84615384615385e-01,1.19000000000000e+00
1.00000000000000e+00,-1.00000000000000e+00,1.00000000000001e-01,-2.59842519685039e-01,-7.69230769230772e-02,-8.46153846153846e-01,3.20000000000000e-01
4.00000000000000e-02,8.57142857142843e-02,-1.00000000000000e+00,-8.66141732283465e-01,-7.69230769230772e-02,7.69230769230769e-02,3.43000000000000e+00
1.00000000000000e+00,-1.55431223447522e-15,7.49999999999995e-02,-7.08661417322832e-02,-7.69230769230772e-02,-5.38461538461538e-01,7.90000000000000e-01
8.00000000000001e-02,-1.55431223447522e-15,1.00000000000001e-01,1.00000000000000e+00,-9.34065934065935e-01,-2.30769230769231e-01,1.99000000000000e+00
8.00000000000001e-02,-1.00000000000000e+00,9.25000000000002e-01,-3.07086614173228e-01,7.14285714285714e-01,8.46153846153846e-01,3.79500000000000e+01
1.20000000000000e-01,-5.42857142857142e-01,1.00000000000001e-01,3.93700787401576e-02,-2.52747252747253e-01,-6.92307692307692e-01,5.50000000000000e-01
4.00000000000000e-02,2.57142857142856e-01,-9.49999999999999e-01,-9.44881889763779e-02,-9.34065934065935e-01,-6.92307692307692e-01,6.50000000000000e-01
8.00000000000001e-02,-1.00000000000000e+00,9.25000000000002e-01,-3.07086614173228e-01,7.14285714285714e-01,3.84615384615384e-01,7.84000000000000e+00
8.00000000000001e-02,1.00000000000000e+00,-1.00000000000000e+00,1.18110236220473e-01,-1.00000000000000e+00,-5.38461538461538e-01,6.40000000000000e-01
1.00000000000000e+00,-1.55431223447522e-15,9.00000000000000e-01,-1.10236220472441e-01,7.14285714285714e-01,-2.30769230769231e-01,1.90000000000000e+00
8.00000000000001e-02,1.14285714285713e-01,1.00000000000001e-01,-8.18897637795276e-01,1.00000000000000e+00,-2.30769230769231e-01,1.59000000000000e+00
1.00000000000000e+00,-1.55431223447522e-15,9.00000000000000e-01,-1.10236220472441e-01,7.14285714285714e-01,6.92307692307692e-01,2.30500000000000e+01
4.00000000000000e-02,8.57142857142843e-02,-1.00000000000000e+00,-8.66141732283465e-01,-7.69230769230772e-02,-5.38461538461538e-01,6.90000000000000e-01
1.00000000000000e+00,1.00000000000000e+00,1.00000000000001e-01,1.25984251968504e-01,-7.69230769230772e-02,8.46153846153846e-01,3.46200000000000e+01
1.00000000000000e+00,-1.55431223447522e-15,9.00000000000000e-01,-1.10236220472441e-01,7.14285714285714e-01,5.38461538461538e-01,1.42400000000000e+01
8.00000000000001e-02,8.57142857142843e-02,1.00000000000001e-01,-7.08661417322832e-02,-3.29670329670332e-02,8.46153846153846e-01,3.27500000000000e+01
4.00000000000000e-02,2.57142857142856e-01,-9.49999999999999e-01,-9.44881889763779e-02,-9.34065934065935e-01,8.46153846153846e-01,3.39700000000000e+01
8.00000000000001e-02,8.57142857142843e-02,1.00000000000001e-01,-7.08661417322832e-02,-3.29670329670332e-02,2.30769230769231e-01,4.99000000000000e+00
8.00000000000001e-02,8.57142857142843e-02,1.00000000000001e-01,-7.08661417322832e-02,-3.29670329670332e-02,-8.46153846153846e-01,2.70000000000000e-01
8.00000000000001e-02,8.57142857142843e-02,1.00000000000001e-01,-7.08661417322832e-02,-3.29670329670332e-02,3.84615384615384e-01,7.16000000000000e+00
-1.00000000000000e+00,-1.55431223447522e-15,7.49999999999995e-02,-7.08661417322832e-02,-7.69230769230772e-02,8.46153846153846e-01,3.45800000000000e+01
4.00000000000000e-02,2.57142857142856e-01,-9.49999999999999e-01,-9.44881889763779e-02,-9.34065934065935e-01,3.84615384615384e-01,8.03000000000000e+00
4.00000000000000e-02,5.71428571428571e-01,1.00000000000001e-01,-1.88976377952756e-01,2.96703296703296e-01,-2.30769230769231e-01,1.98000000000000e+00
1.00000000000000e+00,1.00000000000000e+00,1.00000000000001e-01,1.25984251968504e-01,-7.69230769230772e-02,-5.38461538461538e-01,7.30000000000000e-01
1.00000000000000e+00,1.00000000000000e+00,1.00000000000001e-01,1.25984251968504e-01,-7.69230769230772e-02,-7.69230769230769e-02,3.35000000000000e+00
-1.00000000000000e+00,-1.55431223447522e-15,7.49999999999995e-02,-7.08661417322832e-02,-7.69230769230772e-02,-7.69230769230769e-02,2.77000000000000e+00
1.00000000000000e+00,-1.00000000000000e+00,1.00000000000001e-01,-2.59842519685039e-01,-7.69230769230772e-02,-1.00000000000000e+00,1.60000000000000e-01
8.00000000000001e-02,-1.55431223447522e-15,1.00000000000001e-01,1.00000000000000e+00,-9.34065934065935e-01,2.30769230769231e-01,5.54000000000000e+00
4.00000000000000e-02,8.57142857142843e-02,-1.00000000000000e+00,-8.66141732283465e-01,-7.69230769230772e-02,6.92307692307692e-01,2.06300000000000e+01
1.00000000000000e+00,-1.55431223447522e-15,9.00000000000000e-01,-1.10236220472441e-01,7.14285714285714e-01,-8.46153846153846e-01,2.60000000000000e-01
1.00000000000000e+00,1.00000000000000e+00,1.00000000000001e-01,1.25984251968504e-01,-7.69230769230772e-02,5.38461538461538e-01,1.52500000000000e+01
8.00000000000001e-02,-2.85714285714302e-02,9.00000000000000e-01,-1.02362204724409e-01,7.58241758241758e-01,-2.30769230769231e-01,1.97000000000000e+00
8.00000000000001e-02,-8.57142857142843e-02,1.00000000000000e+00,6.85039370078740e-01,-3.29670329670332e-02,-7.69230769230769e-02,3.09000000000000e+00
8.00000000000001e-02,-8.57142857142843e-02,1.00000000000000e+00,6.85039370078740e-01,-3.29670329670332e-02,-1.00000000000000e+00,2.80000000000000e-01
8.00000000000001e-02,8.57142857142843e-02,1.00000000000001e-01,-7.08661417322832e-02,-3.29670329670332e-02,-2.30769230769231e-01,1.82000000000000e+00
8.00000000000001e-02,1.00000000000000e+00,9.00000000000000e-01,7.08661417322836e-02,7.14285714285714e-01,7.69230769230769e-02,4.46000000000000e+00
8.00000000000001e-02,-1.00000000000000e+00,-1.00000000000000e+00,-1.00000000000000e+00,-7.69230769230772e-02,5.38461538461538e-01,1.39600000000000e+01
4.00000000000000e-02,8.57142857142843e-02,-1.00000000000000e+00,-8.66141732283465e-01,-7.69230769230772e-02,8.46153846153846e-01,3.45000000000000e+01
8.00000000000001e-02,-8.57142857142843e-02,1.00000000000000e+00,6.85039370078740e-01,-3.29670329670332e-02,6.92307692307692e-01,2.04100000000000e+01
1.00000000000000e+00,-1.55431223447522e-15,7.49999999999995e-02,-7.08661417322832e-02,-7.69230769230772e-02,-3.84615384615385e-01,1.28000000000000e+00
1.00000000000000e+00,-1.55431223447522e-15,7.49999999999995e-02,-7.08661417322832e-02,-7.69230769230772e-02,3.84615384615384e-01,9.07000000000000e+00
8.00000000000001e-02,-1.00000000000000e+00,5.00000000000000e-02,-3.14960629921260e-01,-5.49450549450547e-02,2.30769230769231e-01,4.41000000000000e+00
8.00000000000001e-02,8.57142857142843e-02,1.00000000000001e-01,-7.08661417322832e-02,-3.29670329670332e-02,-1.00000000000000e+00,1.10000000000000e-01
8.00000000000001e-02,8.57142857142843e-02,1.00000000000001e-01,-7.08661417322832e-02,-3.29670329670332e-02,1.00000000000000e+00,4.94900000000000e+01
1.00000000000000e+00,1.00000000000000e+00,1.00000000000001e-01,1.25984251968504e-01,-7.69230769230772e-02,3.84615384615384e-01,1.03600000000000e+01
1.00000000000000e+00,1.00000000000000e+00,1.00000000000001e-01,1.25984251968504e-01,-7.69230769230772e-02,-6.92307692307692e-01,4.00000000000000e-01
8.00000000000001e-02,1.00000000000000e+00,9.00000000000000e-01,7.08661417322836e-02,7.14285714285714e-01,-3.84615384615385e-01,1.24000000000000e+00
8.00000000000001e-02,1.14285714285713e-01,1.00000000000001e-01,-8.18897637795276e-01,1.00000000000000e+00,2.30769230769231e-01,4.61000000000000e+00
1.00000000000000e+00,-1.00000000000000e+00,1.00000000000001e-01,-2.59842519685039e-01,-7.69230769230772e-02,-3.84615384615385e-01,1.37000000000000e+00
8.00000000000001e-02,1.00000000000000e+00,-1.00000000000000e+00,1.18110236220473e-01,-1.00000000000000e+00,-7.69230769230769e-02,2.63000000000000e+00
-1.00000000000000e+00,1.00000000000000e+00,1.00000000000001e-01,1.25984251968504e-01,-7.69230769230772e-02,2.30769230769231e-01,6.20000000000000e+00
-1.00000000000000e+00,-1.00000000000000e+00,1.00000000000001e-01,-2.59842519685039e-01,-7.69230769230772e-02,1.00000000000000e+00,5.58700000000000e+01
1.00000000000000e+00,1.00000000000000e+00,1.00000000000001e-01,1.25984251968504e-01,-7.69230769230772e-02,2.30769230769231e-01,7.14000000000000e+00
1.00000000000000e+00,-1.55431223447522e-15,7.49999999999995e-02,-7.08661417322832e-02,-7.69230769230772e-02,8.46153846153846e-01,3.81200000000000e+01
8.00000000000001e-02,-2.85714285714302e-02,9.00000000000000e-01,-1.02362204724409e-01,7.58241758241758e-01,-1.00000000000000e+00,2.00000000000000e-01
1.20000000000000e-01,-5.42857142857142e-01,1.00000000000001e-01,3.93700787401576e-02,-2.52747252747253e-01,8.46153846153846e-01,3.56400000000000e+01
8.00000000000001e-02,-2.85714285714302e-02,9.00000000000000e-01,-1.02362204724409e-01,7.58241758241758e-01,1.00000000000000e+00,5.03600000000000e+01
4.00000000000000e-02,5.71428571428571e-01,1.00000000000001e-01,-1.88976377952756e-01,2.96703296703296e-01,7.69230769230769e-02,4.35000000000000e+00
-1.00000000000000e+00,-1.55431223447522e-15,9.00000000000000e-01,-1.10236220472441e-01,7.14285714285714e-01,-8.46153846153846e-01,2.40000000000000e-01
8.00000000000001e-02,-1.55431223447522e-15,1.00000000000001e-01,1.00000000000000e+00,-9.34065934065935e-01,6.92307692307692e-01,2.14000000000000e+01
8.00000000000001e-02,-1.00000000000000e+00,5.00000000000000e-02,-3.14960629921260e-01,-5.49450549450547e-02,-5.38461538461538e-01,7.60000000000000e-01
8.00000000000001e-02,1.00000000000000e+00,9.00000000000000e-01,7.08661417322836e-02,7.14285714285714e-01,-8.46153846153846e-01,1.60000000000000e-01
8.00000000000001e-02,8.57142857142843e-02,1.00000000000001e-01,-7.08661417322832e-02,-3.29670329670332e-02,-6.92307692307692e-01,4.70000000000000e-01
-1.00000000000000e+00,-1.55431223447522e-15,9.00000000000000e-01,-1.10236220472441e-01,7.14285714285714e-01,7.69230769230769e-02,3.85000000000000e+00
-1.00000000000000e+00,-1.55431223447522e-15,9.00000000000000e-01,-1.10236220472441e-01,7.14285714285714e-01,6.92307692307692e-01,2.09100000000000e+01
-1.00000000000000e+00,-1.00000000000000e+00,1.00000000000001e-01,-2.59842519685039e-01,-7.69230769230772e-02,5.38461538461538e-01,1.37300000000000e+01
1.00000000000000e+00,-1.00000000000000e+00,1.00000000000001e-01,-2.59842519685039e-01,-7.69230769230772e-02,5.38461538461538e-01,1.63100000000000e+01
1.00000000000000e+00,-1.55431223447522e-15,7.49999999999995e-02,-7.08661417322832e-02,-7.69230769230772e-02,-8.46153846153846e-01,2.40000000000000e-01
4.00000000000000e-02,8.57142857142843e-02,-1.00000000000000e+00,-8.66141732283465e-01,-7.69230769230772e-02,-6.92307692307692e-01,4.30000000000000e-01
8.00000000000001e-02,-8.57142857142843e-02,1.00000000000000e+00,6.85039370078740e-01,-3.29670329670332e-02,-2.30769230769231e-01,2.23000000000000e+00
1.00000000000000e+00,1.00000000000000e+00,1.00000000000001e-01,1.25984251968504e-01,-7.69230769230772e-02,-3.84615384615385e-01,1.30000000000000e+00
4.00000000000000e-02,2.57142857142856e-01,-9.49999999999999e-01,-9.44881889763779e-02,-9.34065934065935e-01,1.00000000000000e+00,5.03600000000000e+01
-1.00000000000000e+00,-1.55431223447522e-15,7.49999999999995e-02,-7.08661417322832e-02,-7.69230769230772e-02,-5.38461538461538e-01,7.00000000000000e-01
8.00000000000001e-02,-1.00000000000000e+00,-1.00000000000000e+00,-1.00000000000000e+00,-7.69230769230772e-02,-5.38461538461538e-01,6.30000000000000e-01
1.00000000000000e+00,-1.55431223447522e-15,7.49999999999995e-02,-7.08661417322832e-02,-7.69230769230772e-02,5.38461538461538e-01,1.49300000000000e+01
8.00000000000001e-02,-8.57142857142843e-02,1.00000000000000e+00,6.85039370078740e-01,-3.29670329670332e-02,-3.84615384615385e-01,1.57000000000000e+00
1.00000000000000e+00,1.00000000000000e+00,1.00000000000001e-01,1.25984251968504e-01,-7.69230769230772e-02,-1.00000000000000e+00,3.00000000000000e-02
-1.00000000000000e+00,1.00000000000000e+00,1.00000000000001e-01,1.25984251968504e-01,-7.69230769230772e-02,5.38461538461538e-01,1.24900000000000e+01
-1.00000000000000e+00,1.00000000000000e+00,1.00000000000001e-01,1.25984251968504e-01,-7.69230769230772e-02,-7.69230769230769e-02,2.84000000000000e+00
1.00000000000000e+00,-1.55431223447522e-15,7.49999999999995e-02,-7.08661417322832e-02,-7.69230769230772e-02,-6.92307692307692e-01,4.90000000000000e-01
8.00000000000001e-02,1.00000000000000e+00,9.00000000000000e-01,7.08661417322836e-02,7.14285714285714e-01,1.00000000000000e+00,4.71300000000000e+01
8.00000000000001e-02,-1.00000000000000e+00,-1.00000000000000e+00,-1.00000000000000e+00,-7.69230769230772e-02,6.92307692307692e-01,2.51800000000000e+01
8.00000000000001e-02,-1.00000000000000e+00,9.25000000000002e-01,-3.07086614173228e-01,7.14285714285714e-01,7.69230769230769e-02,2.98000000000000e+00
4.00000000000000e-02,2.57142857142856e-01,-9.49999999999999e-01,-9.44881889763779e-02,-9.34065934065935e-01,-7.69230769230769e-02,2.83000000000000e+00
8.00000000000001e-02,-1.00000000000000e+00,-1.00000000000000e+00,-1.00000000000000e+00,-7.69230769230772e-02,-7.69230769230769e-02,2.05000000000000e+00
8.00000000000001e-02,1.00000000000000e+00,-1.00000000000000e+00,1.18110236220473e-01,-1.00000000000000e+00,3.84615384615384e-01,8.47000000000000e+00
