# disturbd_bodyfat_scale_252.csv
6.94737000000000e-02,-2.88136000000000e-01,-5.21766000000000e-01,6.47668000000000e-01,-1.54229000000000e-01,-1.31810000000000e-01,-2.57942000000000e-01,-5.37480000000000e-01,-3.86534000000000e-01,-6.14907000000000e-01,-6.08108000000000e-01,-4.75248000000000e-01,-1.07914000000000e-01,-3.21429000000000e-01,1.04120000000000e+00
-1.41053000000000e-01,-1.18644000000000e-01,-5.48334000000000e-01,7.61658000000000e-01,-4.12935000000000e-01,-3.04042000000000e-01,-4.25667000000000e-01,-5.75758000000000e-01,-3.96509000000000e-01,-3.29193000000000e-01,-5.54054000000000e-01,-6.93069000000000e-01,-2.51799000000000e-01,-5.71429000000000e-01,1.05240000000000e+00
3.60000000000000e-01,1.86441000000000e-01,-2.88780000000000e-01,6.78756000000000e-01,-1.04478000000000e-01,-8.61160000000000e-02,-8.25921000000000e-02,-2.56778000000000e-01,-1.12219000000000e-01,1.86335000000000e-02,-2.43243000000000e-01,3.96040000000000e-02,4.53237000000000e-01,-7.14286000000000e-02,1.02640000000000e+00
-1.91579000000000e-01,-5.59322000000000e-01,-1.94768000000000e-01,8.34197000000000e-01,-6.46766000000000e-02,-8.78735000000000e-03,-3.46887000000000e-01,-3.77990000000000e-01,-1.22195000000000e-01,3.10559000000000e-02,-1.21622000000000e-01,1.48515000000000e-01,8.27338000000000e-01,2.85714000000000e-01,1.05490000000000e+00
-2.37895000000000e-01,-2.54237000000000e-01,-4.35929000000000e-01,7.72021000000000e-01,-3.13433000000000e-01,-2.09139000000000e-01,-5.40025000000000e-01,-4.89633000000000e-01,-4.36409000000000e-01,-2.29814000000000e-01,-2.70270000000000e-01,-2.77228000000000e-01,9.35252000000000e-02,-2.14286000000000e-01,1.05750000000000e+00
8.63158000000000e-02,-3.89831000000000e-01,-4.07317000000000e-01,8.44560000000000e-01,-2.83582000000000e-01,-4.34095000000000e-01,-4.15502000000000e-01,-3.84370000000000e-01,-1.32170000000000e-01,6.21118000000000e-03,-2.29730000000000e-01,-1.28713000000000e-01,2.23022000000000e-01,-3.57143000000000e-02,1.04040000000000e+00
-2.71579000000000e-01,-2.88136000000000e-01,-3.82792000000000e-01,9.06736000000000e-01,-2.63682000000000e-01,8.26011000000000e-02,-5.09530000000000e-01,-4.54545000000000e-01,-4.86284000000000e-01,-1.30435000000000e-01,-2.29730000000000e-01,1.98020000000000e-02,3.95683000000000e-01,2.14286000000000e-01,1.05930000000000e+00
-1.20000000000000e-01,-5.59322000000000e-01,-6.38259000000000e-01,5.12953000000000e-01,-4.72637000000000e-01,-3.04042000000000e-01,-4.05337000000000e-01,-5.47049000000000e-01,-2.06983000000000e-01,-2.91925000000000e-01,-6.48649000000000e-01,-3.76238000000000e-01,-2.23022000000000e-01,-6.07143000000000e-01,1.05120000000000e+00
8.63158000000000e-02,3.22034000000000e-01,-5.13591000000000e-01,5.54404000000000e-01,-3.73134000000000e-01,-8.61160000000000e-02,-2.29987000000000e-01,-5.31100000000000e-01,-3.21696000000000e-01,-1.18012000000000e-01,-5.13514000000000e-01,-1.28713000000000e-01,1.51079000000000e-01,7.14286000000000e-02,1.04030000000000e+00
-6.42105000000000e-01,1.52542000000000e-01,-6.54609000000000e-01,8.34197000000000e-01,-4.72637000000000e-01,-4.97364000000000e-01,-6.56925000000000e-01,-6.39553000000000e-01,-7.15711000000000e-01,-4.40994000000000e-01,-4.59459000000000e-01,-5.14851000000000e-01,-9.35252000000000e-02,-1.42857000000000e-01,1.07960000000000e+00
9.89474000000000e-02,-5.08475000000000e-02,-6.85265000000000e-01,5.44041000000000e-01,-3.33333000000000e-01,-2.58348000000000e-01,-4.91741000000000e-01,-7.67145000000000e-01,-5.56110000000000e-01,-6.77019000000000e-01,-8.10811000000000e-01,-1.28713000000000e-01,1.94245000000000e-01,-4.64286000000000e-01,1.03980000000000e+00
-7.34737000000000e-01,-8.47458000000000e-02,-7.20008000000000e-01,8.23834000000000e-01,-6.01990000000000e-01,-5.07909000000000e-01,-7.40788000000000e-01,-7.89474000000000e-01,-7.30673000000000e-01,-4.28571000000000e-01,-5.27027000000000e-01,3.56436000000000e-01,-7.91367000000000e-02,-3.57143000000000e-02,1.08480000000000e+00
-2.63158000000000e-01,-3.89831000000000e-01,-5.74903000000000e-01,8.54922000000000e-01,-3.43284000000000e-01,-3.11072000000000e-01,-4.66328000000000e-01,-6.65072000000000e-01,-5.91022000000000e-01,-2.67081000000000e-01,-5.54054000000000e-01,-4.35644000000000e-01,1.36691000000000e-01,-3.21429000000000e-01,1.05870000000000e+00
-6.04211000000000e-01,-9.66102000000000e-01,-6.62784000000000e-01,7.72021000000000e-01,-5.62189000000000e-01,-5.50088000000000e-01,-8.04320000000000e-01,-7.16108000000000e-01,-5.56110000000000e-01,-6.14907000000000e-01,-5.13514000000000e-01,-4.35644000000000e-01,-1.07914000000000e-01,-1.42857000000000e-01,1.07750000000000e+00
-1.41053000000000e-01,-8.47458000000000e-02,-2.29512000000000e-01,8.86010000000000e-01,-3.48259000000000e-02,-1.07206000000000e-01,-5.46379000000000e-02,-2.75917000000000e-01,-3.74065000000000e-02,1.80124000000000e-01,-2.70270000000000e-01,5.94059000000000e-02,2.66187000000000e-01,3.57143000000000e-02,1.05220000000000e+00
-2.54737000000000e-01,-6.61017000000000e-01,-7.52708000000000e-01,6.78756000000000e-01,-5.62189000000000e-01,-7.39895000000000e-01,-7.30623000000000e-01,-7.32057000000000e-01,-6.15960000000000e-01,-6.02484000000000e-01,-5.94595000000000e-01,-5.04950000000000e-01,-1.79856000000000e-01,-5.35714000000000e-01,1.05840000000000e+00
-4.18947000000000e-01,1.18644000000000e-01,-7.03658000000000e-01,7.40933000000000e-01,-4.22886000000000e-01,-4.34095000000000e-01,-5.62897000000000e-01,-7.83094000000000e-01,-6.45885000000000e-01,-7.01863000000000e-01,-6.75676000000000e-01,-2.07921000000000e-01,-7.91367000000000e-02,3.57143000000000e-02,1.06730000000000e+00
-3.30526000000000e-01,-3.22034000000000e-01,-3.86879000000000e-01,6.99482000000000e-01,-4.47761000000000e-02,-1.00176000000000e-01,-3.72300000000000e-01,-4.35407000000000e-01,-3.31671000000000e-01,-3.04348000000000e-01,-2.43243000000000e-01,-8.91089000000000e-02,3.09353000000000e-01,3.57143000000000e-02,1.06240000000000e+00
1.95789000000000e-01,-5.08475000000000e-02,-3.60311000000000e-01,6.06218000000000e-01,9.45274000000000e-02,-7.55712000000000e-02,-2.52859000000000e-01,-3.68421000000000e-01,-6.23441000000000e-02,5.59006000000000e-02,-2.43243000000000e-01,-1.68317000000000e-01,3.66906000000000e-01,2.85714000000000e-01,1.03460000000000e+00
1.78947000000000e-01,-2.88136000000000e-01,-4.70672000000000e-01,6.78756000000000e-01,-4.02985000000000e-01,8.78735000000000e-03,-9.52986000000000e-02,-4.25837000000000e-01,-1.77057000000000e-01,-1.30435000000000e-01,-3.91892000000000e-01,-1.38614000000000e-01,-2.15827000000000e-02,-4.28571000000000e-01,1.03550000000000e+00
-1.95789000000000e-01,-7.96610000000000e-01,-5.05416000000000e-01,5.95855000000000e-01,-2.03980000000000e-01,-1.56415000000000e-01,-3.26557000000000e-01,-3.65231000000000e-01,-1.87032000000000e-01,-3.78882000000000e-01,-5.94595000000000e-01,-2.37624000000000e-01,3.38129000000000e-01,-7.14286000000000e-02,1.05510000000000e+00
4.00000000000000e-02,-3.22034000000000e-01,-1.31412000000000e-01,8.75648000000000e-01,-2.63682000000000e-01,-3.69069000000000e-02,-7.75095000000000e-02,-1.45136000000000e-01,-9.72569000000000e-02,2.79503000000000e-01,-6.75676000000000e-02,-1.18812000000000e-01,2.80576000000000e-01,-3.57143000000000e-02,1.04290000000000e+00
2.92632000000000e-01,8.47458000000000e-02,-3.88923000000000e-01,6.89119000000000e-01,-3.13433000000000e-01,-5.27241000000000e-03,-1.61372000000000e-01,-5.40670000000000e-01,-3.11721000000000e-01,-2.04969000000000e-01,-3.91892000000000e-01,-2.17822000000000e-01,2.80576000000000e-01,1.78571000000000e-01,1.02980000000000e+00
1.24211000000000e-01,-1.18644000000000e-01,-5.36072000000000e-01,7.51295000000000e-01,-3.13433000000000e-01,-2.47803000000000e-01,-4.15502000000000e-01,-6.01276000000000e-01,-3.96509000000000e-01,-3.66460000000000e-01,-6.35135000000000e-01,-3.06931000000000e-01,-9.35252000000000e-02,-3.92857000000000e-01,1.03840000000000e+00
-7.36842000000000e-02,-3.22034000000000e-01,-6.91396000000000e-01,6.37306000000000e-01,-5.62189000000000e-01,-3.49736000000000e-01,-5.78145000000000e-01,-6.42743000000000e-01,-4.76309000000000e-01,-3.04348000000000e-01,-3.37838000000000e-01,-3.66337000000000e-01,-9.35252000000000e-02,-4.28571000000000e-01,1.04880000000000e+00
-6.31579000000000e-03,-2.88136000000000e-01,-5.72859000000000e-01,5.75130000000000e-01,-3.73134000000000e-01,-1.42355000000000e-01,-4.84117000000000e-01,-7.06539000000000e-01,-4.36409000000000e-01,-2.54658000000000e-01,-3.24324000000000e-01,-1.08911000000000e-01,1.22302000000000e-01,7.14286000000000e-02,1.04620000000000e+00
-6.42105000000000e-01,-1.52542000000000e-01,-6.17821000000000e-01,6.99482000000000e-01,-3.63184000000000e-01,-3.70826000000000e-01,-6.51842000000000e-01,-6.68262000000000e-01,-5.16209000000000e-01,-3.41615000000000e-01,-5.94595000000000e-01,-4.75248000000000e-01,3.59712000000000e-02,-7.14286000000000e-02,1.07950000000000e+00
-6.10526000000000e-02,-8.47458000000000e-02,-3.60311000000000e-01,8.34197000000000e-01,-4.47761000000000e-02,-1.49385000000000e-01,-3.36722000000000e-01,-4.70494000000000e-01,-4.06484000000000e-01,-1.55280000000000e-01,-1.48649000000000e-01,-3.86139000000000e-01,3.38129000000000e-01,3.92857000000000e-01,1.04800000000000e+00
2.58947000000000e-01,4.57627000000000e-01,-4.17535000000000e-01,5.02591000000000e-01,-3.48259000000000e-02,-4.74517000000000e-02,-2.09657000000000e-01,-5.05582000000000e-01,-4.01496000000000e-01,-3.66460000000000e-01,-3.37838000000000e-01,9.90099000000000e-02,3.66906000000000e-01,1.78571000000000e-01,1.03160000000000e+00
-2.42105000000000e-01,-2.88136000000000e-01,-6.15778000000000e-01,6.16580000000000e-01,-1.00000000000000e+00,-5.14938000000000e-01,-5.45108000000000e-01,-6.29984000000000e-01,-6.25935000000000e-01,-2.54658000000000e-01,-2.29730000000000e-01,-3.86139000000000e-01,2.08633000000000e-01,7.14286000000000e-02,1.05780000000000e+00
-1.03158000000000e-01,-3.55932000000000e-01,-1.82506000000000e-01,7.20207000000000e-01,-1.34328000000000e-01,1.38840000000000e-01,-2.09657000000000e-01,-2.56778000000000e-01,-7.48130000000000e-03,3.91304000000000e-01,-1.75676000000000e-01,2.57426000000000e-01,5.10791000000000e-01,3.57143000000000e-02,1.05020000000000e+00
-8.21053000000000e-02,-4.23729000000000e-01,-6.05559000000000e-01,7.09845000000000e-01,-4.12935000000000e-01,-5.21968000000000e-01,-5.75604000000000e-01,-6.61882000000000e-01,-4.21446000000000e-01,-6.14907000000000e-01,-5.54054000000000e-01,-2.17822000000000e-01,5.03597000000000e-02,-5.35714000000000e-01,1.04910000000000e+00
4.44211000000000e-01,-5.59322000000000e-01,-1.02800000000000e-01,6.58031000000000e-01,-7.46269000000000e-02,2.51318000000000e-01,1.81703000000000e-01,-1.41946000000000e-01,3.56608000000000e-01,-5.59006000000000e-02,-3.37838000000000e-01,1.18812000000000e-01,5.53957000000000e-01,7.14286000000000e-02,1.01800000000000e+00
-2.25263000000000e-01,4.23729000000000e-01,-4.13448000000000e-01,7.92746000000000e-01,-1.84080000000000e-01,-1.63445000000000e-01,-2.78272000000000e-01,-5.34290000000000e-01,-4.16459000000000e-01,-2.54658000000000e-01,-4.72973000000000e-01,-5.94059000000000e-02,2.37410000000000e-01,1.42857000000000e-01,1.05680000000000e+00
-2.63158000000000e-01,-1.86441000000000e-01,-6.03515000000000e-01,5.54404000000000e-01,-4.52736000000000e-01,-2.37258000000000e-01,-4.79034000000000e-01,-5.21531000000000e-01,-3.26683000000000e-01,-6.27329000000000e-01,-6.21622000000000e-01,6.93069000000000e-02,3.23741000000000e-01,-3.57143000000000e-01,1.05870000000000e+00
1.20000000000000e-01,5.25424000000000e-01,-6.03515000000000e-01,5.75130000000000e-01,-4.62687000000000e-01,-3.11072000000000e-01,-4.84117000000000e-01,-6.42743000000000e-01,-6.25935000000000e-01,-4.03727000000000e-01,9.72973000000000e-01,-2.47525000000000e-01,-3.59712000000000e-02,-1.42857000000000e-01,1.03860000000000e+00
9.47368000000000e-02,8.47458000000000e-02,-8.84938000000000e-02,7.72021000000000e-01,1.34328000000000e-01,4.27065000000000e-01,4.19314000000000e-02,-3.46093000000000e-01,-1.52120000000000e-01,2.04969000000000e-01,6.75676000000000e-02,3.46535000000000e-01,5.82734000000000e-01,3.57143000000000e-01,1.03990000000000e+00
-5.78947000000000e-01,-7.96610000000000e-01,-4.76804000000000e-01,7.72021000000000e-01,-4.12935000000000e-01,-3.25132000000000e-01,-4.56163000000000e-01,-4.41786000000000e-01,-3.21696000000000e-01,-3.16770000000000e-01,-2.02703000000000e-01,-3.26733000000000e-01,7.19424000000000e-03,6.66134000000000e-16,1.07610000000000e+00
-1.36842000000000e-01,-3.55932000000000e-01,-3.15348000000000e-01,7.82383000000000e-01,-3.48259000000000e-02,5.09666000000000e-02,-2.73189000000000e-01,-4.64115000000000e-01,-2.21945000000000e-01,3.10559000000000e-02,-2.29730000000000e-01,1.68317000000000e-01,6.40288000000000e-01,7.14286000000000e-02,1.05200000000000e+00
-2.50526000000000e-01,-1.86441000000000e-01,-6.89352000000000e-01,6.06218000000000e-01,-5.22388000000000e-01,-4.44640000000000e-01,-5.22236000000000e-01,-7.51196000000000e-01,-6.25935000000000e-01,-4.65839000000000e-01,-6.21622000000000e-01,-3.26733000000000e-01,-6.47482000000000e-02,-1.42857000000000e-01,1.05820000000000e+00
-3.72632000000000e-01,-3.22034000000000e-01,-6.17821000000000e-01,6.68394000000000e-01,-2.83582000000000e-01,-4.05975000000000e-01,-5.52732000000000e-01,-5.91707000000000e-01,-4.91272000000000e-01,-5.15528000000000e-01,-5.81081000000000e-01,-3.26733000000000e-01,-2.15827000000000e-02,-3.21429000000000e-01,1.06480000000000e+00
6.52632000000000e-02,-1.00000000000000e+00,-7.09789000000000e-01,5.23316000000000e-01,-7.11443000000000e-01,-4.20035000000000e-01,-5.29860000000000e-01,-5.47049000000000e-01,-3.81546000000000e-01,-2.67081000000000e-01,-3.37838000000000e-01,-6.03960000000000e-01,-3.95683000000000e-01,-7.14286000000000e-01,1.04140000000000e+00
-1.20000000000000e-01,-9.32203000000000e-01,-2.49949000000000e-01,8.75648000000000e-01,-2.13930000000000e-01,-1.14236000000000e-01,-3.64676000000000e-01,-2.72727000000000e-01,-6.23441000000000e-02,1.18012000000000e-01,-1.21622000000000e-01,7.92079000000000e-02,3.81295000000000e-01,7.14286000000000e-02,1.05020000000000e+00
1.00000000000000e+00,-1.69492000000000e-02,-1.78418000000000e-01,4.30052000000000e-01,4.97512000000000e-03,4.23550000000000e-01,3.39263000000000e-01,-1.13238000000000e-01,-2.36908000000000e-01,-5.15528000000000e-01,-3.91892000000000e-01,-1.98020000000000e-02,1.65468000000000e-01,-7.14286000000000e-02,9.95000000000000e-01
1.36842000000000e-01,6.27119000000000e-01,-5.72859000000000e-01,6.78756000000000e-01,-2.43781000000000e-01,-2.09139000000000e-01,-3.51970000000000e-01,-6.81021000000000e-01,-5.61097000000000e-01,-5.65217000000000e-01,-3.24324000000000e-01,-3.66337000000000e-01,-9.35252000000000e-02,2.14286000000000e-01,1.03770000000000e+00
2.63158000000000e-01,1.18644000000000e-01,-4.68629000000000e-01,5.75130000000000e-01,-2.48756000000000e-02,-1.66960000000000e-01,-2.14740000000000e-01,-3.87560000000000e-01,-1.22195000000000e-01,-1.05590000000000e-01,-5.13514000000000e-01,-9.90099000000000e-03,3.09353000000000e-01,3.57143000000000e-02,1.03130000000000e+00
-1.07368000000000e-01,-7.28814000000000e-01,-2.90824000000000e-01,7.30570000000000e-01,-1.74129000000000e-01,-1.28295000000000e-01,-1.76620000000000e-01,-2.47209000000000e-01,-6.23441000000000e-02,5.59006000000000e-02,-3.78378000000000e-01,1.98020000000000e-01,5.25180000000000e-01,7.14286000000000e-02,1.05050000000000e+00
-8.73684000000000e-01,-5.59322000000000e-01,-7.24096000000000e-01,5.85492000000000e-01,-4.12935000000000e-01,-5.46573000000000e-01,-6.82338000000000e-01,-7.51196000000000e-01,-6.25935000000000e-01,-6.02484000000000e-01,-5.94595000000000e-01,-4.45545000000000e-01,-7.91367000000000e-02,-3.21429000000000e-01,1.09260000000000e+00
2.73684000000000e-02,-3.55932000000000e-01,-5.93297000000000e-01,6.58031000000000e-01,-4.62687000000000e-01,-3.28647000000000e-01,-5.47649000000000e-01,-5.72568000000000e-01,-5.61097000000000e-01,-5.15528000000000e-01,-4.72973000000000e-01,-8.91089000000000e-02,2.66187000000000e-01,-1.78571000000000e-01,1.04350000000000e+00
-1.74737000000000e-01,-8.64407000000000e-01,7.56182000000000e-03,8.65285000000000e-01,6.46766000000000e-02,1.93322000000000e-02,-1.48666000000000e-01,-6.22010000000000e-02,2.81796000000000e-01,3.04348000000000e-01,-1.89189000000000e-01,3.56436000000000e-01,8.41727000000000e-01,3.57143000000000e-01,1.05420000000000e+00
-2.21053000000000e-01,3.22034000000000e-01,-7.56795000000000e-01,5.75130000000000e-01,-5.12438000000000e-01,-5.67663000000000e-01,-6.84879000000000e-01,-6.87400000000000e-01,-6.35910000000000e-01,-5.03106000000000e-01,-6.89189000000000e-01,-5.54455000000000e-01,-1.36691000000000e-01,-1.07143000000000e-01,1.06660000000000e+00
-5.74737000000000e-01,-8.30508000000000e-01,-7.75189000000000e-01,7.72021000000000e-01,-7.01493000000000e-01,-6.76626000000000e-01,-9.13596000000000e-01,-8.05423000000000e-01,-6.80798000000000e-01,-5.27950000000000e-01,-3.64865000000000e-01,-7.02970000000000e-01,-2.37410000000000e-01,-4.28571000000000e-01,1.07580000000000e+00
3.72632000000000e-01,-5.08475000000000e-02,-3.09217000000000e-01,5.54404000000000e-01,-9.45274000000000e-02,2.47803000000000e-01,-1.65184000000000e-02,-4.41786000000000e-01,-2.96758000000000e-01,6.21118000000000e-03,-2.43243000000000e-01,-7.92079000000000e-02,4.38849000000000e-01,-1.07143000000000e-01,1.02580000000000e+00
-7.22105000000000e-01,-3.22034000000000e-01,-6.01471000000000e-01,7.92746000000000e-01,-3.53234000000000e-01,-4.83304000000000e-01,-7.81449000000000e-01,-5.53429000000000e-01,-4.86284000000000e-01,-1.30435000000000e-01,-5.40541000000000e-01,-4.25743000000000e-01,2.94964000000000e-01,-3.57143000000000e-02,1.08410000000000e+00
-7.47368000000000e-01,-2.54237000000000e-01,-4.64541000000000e-01,8.44560000000000e-01,-3.23383000000000e-01,-2.44288000000000e-01,-4.99365000000000e-01,-4.38596000000000e-01,-3.31671000000000e-01,-2.54658000000000e-01,-3.37838000000000e-01,-1.98020000000000e-01,1.79856000000000e-01,-7.14286000000000e-02,1.08540000000000e+00
-5.83158000000000e-01,-4.91525000000000e-01,-7.81320000000000e-01,6.47668000000000e-01,-5.12438000000000e-01,-3.84886000000000e-01,-7.45870000000000e-01,-8.66029000000000e-01,-8.45387000000000e-01,-7.76398000000000e-01,-5.81081000000000e-01,-3.86139000000000e-01,-1.51079000000000e-01,-6.07143000000000e-01,1.07630000000000e+00
-1.36842000000000e-01,-1.86441000000000e-01,-5.21766000000000e-01,6.78756000000000e-01,-3.93035000000000e-01,-2.82953000000000e-01,-3.34180000000000e-01,-4.51356000000000e-01,-4.46384000000000e-01,-3.54037000000000e-01,-5.40541000000000e-01,-5.74257000000000e-01,-3.59712000000000e-02,-3.21429000000000e-01,1.05200000000000e+00
9.47368000000000e-02,6.94915000000000e-01,-4.09360000000000e-01,6.99482000000000e-01,-2.23881000000000e-01,1.93322000000000e-02,-1.89327000000000e-01,-5.91707000000000e-01,-5.61097000000000e-01,6.83230000000000e-02,-5.13514000000000e-01,-4.35644000000000e-01,2.08633000000000e-01,4.28571000000000e-01,1.03990000000000e+00
-1.78947000000000e-01,-5.08475000000000e-02,-5.56509000000000e-01,8.03109000000000e-01,-3.73134000000000e-01,-3.18102000000000e-01,-5.37484000000000e-01,-6.45933000000000e-01,-5.06234000000000e-01,-3.66460000000000e-01,-6.35135000000000e-01,-6.23762000000000e-01,-1.79856000000000e-01,-2.14286000000000e-01,1.05430000000000e+00
-3.01053000000000e-01,-2.54237000000000e-01,-2.62211000000000e-01,8.03109000000000e-01,7.46269000000000e-02,-7.55712000000000e-02,-3.16391000000000e-01,-4.57735000000000e-01,-1.97007000000000e-01,-1.55280000000000e-01,-3.24324000000000e-01,2.37624000000000e-01,-6.97842000000000e-01,2.85714000000000e-01,1.06100000000000e+00
-6.63158000000000e-01,-1.69492000000000e-02,-8.46720000000000e-01,5.85492000000000e-01,-4.62687000000000e-01,-6.34446000000000e-01,-6.79797000000000e-01,-8.69219000000000e-01,-8.95262000000000e-01,-9.13043000000000e-01,-6.89189000000000e-01,-5.24752000000000e-01,-2.80576000000000e-01,-6.07143000000000e-01,1.08070000000000e+00
-5.03158000000000e-01,3.22034000000000e-01,-7.99714000000000e-01,5.02591000000000e-01,-4.62687000000000e-01,-5.04394000000000e-01,-6.46760000000000e-01,-7.44817000000000e-01,-5.86035000000000e-01,-7.26708000000000e-01,-7.56757000000000e-01,-5.44554000000000e-01,-1.36691000000000e-01,-6.42857000000000e-01,1.07200000000000e+00
-1.87368000000000e-01,-2.88136000000000e-01,-3.31698000000000e-01,8.23834000000000e-01,-2.53731000000000e-01,-8.96309000000000e-02,-1.51207000000000e-01,-4.06699000000000e-01,-3.01746000000000e-01,-2.17391000000000e-01,-4.05405000000000e-01,-4.35644000000000e-01,7.91367000000000e-02,-1.78571000000000e-01,1.05470000000000e+00
-5.41053000000000e-01,1.18644000000000e-01,-4.99285000000000e-01,6.26943000000000e-01,-4.97512000000000e-03,-2.98770000000000e-02,-3.41804000000000e-01,-5.78947000000000e-01,-4.91272000000000e-01,-4.90683000000000e-01,-6.35135000000000e-01,-7.92079000000000e-02,4.53237000000000e-01,2.14286000000000e-01,1.07400000000000e+00
-8.44211000000000e-01,-8.30508000000000e-01,-6.66871000000000e-01,7.40933000000000e-01,-5.42289000000000e-01,-6.37961000000000e-01,-7.38247000000000e-01,-6.33174000000000e-01,-6.10973000000000e-01,-5.40373000000000e-01,-5.40541000000000e-01,-4.95050000000000e-01,3.59712000000000e-02,-3.21429000000000e-01,1.09110000000000e+00
